Block Name,Point ID,p,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude
internalMesh,201,-0.198151,-0.0158374,0.0158374,0.02,0.0300275,0.200838,0.00929282,-0.107859,0.228158
internalMesh,202,-0.130902,-0.00793014,0.0160787,0.02,0.0268591,0.217048,0.003992,-0.0617281,0.225691
internalMesh,203,-0.0617235,7.85504e-18,0.0161592,0.02,0.0257123,0.224727,-0.00175575,-0.0142983,0.225188
internalMesh,204,0.013973,0.00793014,0.0160787,0.02,0.0268591,0.223334,-0.0076251,0.034697,0.226142
internalMesh,205,0.100315,0.0158374,0.0158374,0.02,0.0300275,0.212528,-0.0131915,0.0854865,0.229456
internalMesh,206,0.201035,0.0236991,0.0154361,0.02,0.0346399,0.192317,-0.0179563,0.137537,0.237117
internalMesh,207,0.319403,0.0314926,0.0148761,0.02,0.0401632,0.163437,-0.0213122,0.188489,0.250388
internalMesh,208,0.446123,0.0391955,0.0141593,0.02,0.0462252,0.129132,-0.0229543,0.230027,0.264792
internalMesh,209,-0.438042,-0.0381922,0.0211819,0.02,0.0480346,0.11221,0.028158,-0.214995,0.244145
internalMesh,210,-0.35239,-0.03069,0.0222572,0.02,0.0428633,0.142544,0.025058,-0.187961,0.237226
internalMesh,211,-0.271824,-0.0230972,0.0230972,0.02,0.0383009,0.170652,0.0201726,-0.149475,0.227754
internalMesh,212,-0.199759,-0.0154361,0.0236991,0.02,0.0346399,0.192918,0.0135982,-0.10626,0.220666
internalMesh,213,-0.130501,-0.00772949,0.0240611,0.02,0.0322286,0.208031,0.00586676,-0.0605327,0.216738
internalMesh,214,-0.059175,-4.85723e-18,0.0241819,0.02,0.0313809,0.215135,-0.00254255,-0.0130726,0.215547
internalMesh,215,0.01822,0.00772949,0.0240611,0.02,0.0322286,0.213691,-0.0110898,0.0359138,0.216971
internalMesh,216,0.105191,0.0154361,0.0236991,0.02,0.0346399,0.203393,-0.0190968,0.0861439,0.221708
internalMesh,217,0.205076,0.0230972,0.0230972,0.02,0.0383009,0.184381,-0.0257408,0.136546,0.230876
internalMesh,218,0.3205,0.03069,0.0222572,0.02,0.0428633,0.157508,-0.0299867,0.1842,0.244209
internalMesh,219,0.438943,0.0381922,0.0211819,0.02,0.0480346,0.125537,-0.0317208,0.220182,0.255433
internalMesh,220,-0.436632,-0.0367922,0.0281362,0.02,0.0504511,0.109072,0.0330256,-0.201714,0.231681
internalMesh,221,-0.357311,-0.02957,0.02957,0.02,0.0463549,0.135846,0.0306046,-0.18001,0.227584
internalMesh,222,-0.277332,-0.0222572,0.03069,0.02,0.0428633,0.160805,0.0252295,-0.144882,0.217912
internalMesh,223,-0.202839,-0.0148761,0.0314926,0.02,0.0401632,0.180793,0.0171757,-0.103479,0.209019
internalMesh,224,-0.130277,-0.00744949,0.0319752,0.02,0.0384436,0.194478,0.0074352,-0.0584871,0.203218
internalMesh,225,-0.0555335,4.55907e-18,0.0321362,0.02,0.0378515,0.200807,-0.00319042,-0.0112248,0.201145
internalMesh,226,0.0246639,0.00744949,0.0319752,0.02,0.0384436,0.19921,-0.0139143,0.0374885,0.203184
internalMesh,227,0.112972,0.0148761,0.0314926,0.02,0.0401632,0.189486,-0.0238026,0.086713,0.20974
internalMesh,228,0.212086,0.0222572,0.03069,0.02,0.0428633,0.172093,-0.0316762,0.134706,0.220828
internalMesh,229,0.322832,0.02957,0.02957,0.02,0.0463549,0.148106,-0.0359817,0.177893,0.234256
internalMesh,230,0.429597,0.0367922,0.0281362,0.02,0.0504511,0.119772,-0.0365901,0.206694,0.241675
internalMesh,231,-0.426486,-0.035,0.035,0.02,0.0533854,0.10829,0.0343511,-0.189533,0.220974
internalMesh,232,-0.365389,-0.0281362,0.0367922,0.02,0.0504511,0.126384,0.0324088,-0.170835,0.21496
internalMesh,233,-0.286976,-0.0211819,0.0381922,0.02,0.0480346,0.147543,0.0267498,-0.138425,0.204074
internalMesh,234,-0.208855,-0.0141593,0.0391955,0.02,0.0462252,0.164906,0.0182112,-0.0991029,0.193254
internalMesh,235,-0.131082,-0.00709104,0.0397987,0.02,0.0451023,0.176907,0.00782491,-0.0553303,0.185523
internalMesh,236,-0.0508362,-8.32667e-18,0.04,0.02,0.0447214,0.182274,-0.00344418,-0.0088169,0.182519
internalMesh,237,0.0343278,0.00709104,0.0397987,0.02,0.0451023,0.180428,-0.0145888,0.0390178,0.185175
internalMesh,238,0.126128,0.0141593,0.0391955,0.02,0.0462252,0.171365,-0.0245523,0.0865939,0.193565
internalMesh,239,0.225886,0.0211819,0.0381922,0.02,0.0480346,0.155948,-0.032236,0.131674,0.206633
internalMesh,240,0.330597,0.0281362,0.0367922,0.02,0.0504511,0.135623,-0.0364828,0.170772,0.221105
internalMesh,241,0.411816,0.035,0.035,0.02,0.0533854,0.117154,-0.0372705,0.194111,0.229768
internalMesh,242,-0.221568,-0.035,-0.035,0.04,0.0636396,-0.0535597,0.0053372,-0.193861,0.201195
internalMesh,243,-0.199112,-0.0281362,-0.0367922,0.04,0.061199,-0.0582038,0.00518799,-0.177824,0.187179
internalMesh,244,-0.164098,-0.0211819,-0.0381922,0.04,0.0592226,-0.0637883,0.00535048,-0.147154,0.160474
internalMesh,245,-0.127418,-0.0141593,-0.0391955,0.04,0.0577648,-0.0672994,0.00540038,-0.106805,0.126355
internalMesh,246,-0.0880965,-0.00709104,-0.0397987,0.04,0.0568702,-0.069343,0.00546198,-0.0595718,0.091581
internalMesh,247,-0.04571,8.32667e-18,-0.04,0.04,0.0565685,-0.070239,0.00538686,-0.00807143,0.0709061
internalMesh,248,-0.000332726,0.00709104,-0.0397987,0.04,0.0568702,-0.0700758,0.00492084,0.0450587,0.0834573
internalMesh,249,0.0474446,0.0141593,-0.0391955,0.04,0.0577648,-0.0687503,0.00382805,0.0968743,0.118852
internalMesh,250,0.0971777,0.0211819,-0.0381922,0.04,0.0592226,-0.0658838,0.0020228,0.143862,0.158244
internalMesh,251,0.148266,0.0281362,-0.0367922,0.04,0.061199,-0.0607243,-0.000173548,0.181768,0.191643
internalMesh,252,0.182934,0.035,-0.035,0.04,0.0636396,-0.0565068,-0.00206053,0.202649,0.210389
internalMesh,253,-0.227808,-0.0367922,-0.0281362,0.04,0.061199,-0.0576628,0.00436896,-0.208628,0.216494
internalMesh,254,-0.200606,-0.02957,-0.02957,0.04,0.0578686,-0.0652478,0.00308094,-0.192008,0.202815
internalMesh,255,-0.167151,-0.0222572,-0.03069,0.04,0.0551114,-0.0706762,0.00311186,-0.158349,0.173434
internalMesh,256,-0.130907,-0.0148761,-0.0314926,0.04,0.0530385,-0.0736679,0.00367557,-0.114417,0.136131
internalMesh,257,-0.0914763,-0.00744949,-0.0319752,0.04,0.0517485,-0.07514,0.00450791,-0.0637603,0.0986494
internalMesh,258,-0.0486875,-4.55546e-18,-0.0321362,0.04,0.0513102,-0.0756493,0.00542047,-0.00893253,0.0763675
internalMesh,259,-0.00257328,0.00744949,-0.0319752,0.04,0.0517485,-0.0754301,0.00610951,0.0477463,0.0894804
